generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,mean_boss_damage,mean_boss_hits,mean_boss_health_remaining,mean_floor5_entry_alive,mean_floor5_entry_power_score,mean_alive_attack_bonus,mean_alive_range_bonus,mean_powered_agent_deaths,mean_miniboss_defeated,success_rate,champion_id,elite_ids
165,1467.98095703125,1302.51220703125,1093.75732421875,400.50311279296875,3.953125,0.0,5.53125,11.015625,3.890625,0.515625,1.59375,0.140625,4.875,47.165626525878906,32.15625,2.21875,2.953125,66.265625,66.265625,2.825000047683716,0.4781250059604645,52.28125,1.8125,6.171875,0.9145833253860474,0.02265625074505806,1.125,0.0,0.0,3,3 1
166,1612.5928955078125,1390.056396484375,1170.3106689453125,407.6812438964844,4.125,0.0,5.5625,11.09375,4.0625,0.4375,1.46875,0.0625,5.0625,49.390625,32.9375,2.0,3.125,63.171875,63.171875,2.737499952316284,0.5718749761581421,73.96875,2.40625,8.03125,1.1020833253860474,0.02265625074505806,0.90625,0.0,0.0,3,3 1
167,1603.1746826171875,1378.7122802734375,1159.667236328125,408.84063720703125,4.109375,0.0,5.671875,11.28125,4.015625,0.59375,1.609375,0.0625,5.0,49.296875,27.921875,2.046875,3.109375,47.640625,47.640625,1.8312499523162842,0.375,62.5625,1.890625,6.09375,1.1854166984558105,0.03828125074505806,1.125,0.0,0.0,3,3 1
168,1449.2515869140625,1290.0438232421875,1080.4449462890625,392.0218811035156,3.984375,0.0,5.234375,10.453125,3.828125,0.3125,1.390625,0.09375,4.828125,46.150001525878906,29.015625,1.984375,2.984375,44.28125,44.28125,1.1375000476837158,0.203125,44.78125,1.265625,3.796875,0.8062499761581421,0.01796874962747097,1.3125,0.0,0.0,3,3 1
169,1526.197021484375,1335.584228515625,1122.3258056640625,393.9312438964844,4.03125,0.0,5.46875,10.90625,3.953125,0.515625,1.515625,0.0,4.921875,47.93437576293945,31.0,2.109375,3.03125,46.75,46.75,2.043750047683716,0.40625,56.1875,1.703125,5.171875,0.8708332777023315,0.01796874962747097,1.234375,0.0,0.0,3,3 1
170,1476.4991455078125,1341.9609375,1125.680908203125,397.2718811035156,4.078125,0.0,5.4375,10.859375,3.921875,0.515625,1.515625,0.0,4.90625,48.884376525878906,30.09375,2.0,3.078125,47.640625,47.640625,2.90625,0.44062501192092896,49.21875,1.328125,4.234375,0.8364583253860474,0.0325520820915699,1.484375,0.0,0.0,1,1 3
171,1476.107177734375,1303.5550537109375,1091.493896484375,385.2093811035156,4.0,0.0,5.953125,11.8125,3.984375,0.8125,1.875,0.15625,4.984375,47.76874923706055,23.4375,2.0,3.0,115.21875,115.21875,3.1812500953674316,0.684374988079071,42.53125,1.265625,4.234375,0.9906250238418579,0.04114583507180214,1.609375,0.0,0.0,3,3 4
172,1625.05712890625,1446.207763671875,1210.9112548828125,425.79998779296875,4.25,0.03125,6.390625,12.71875,4.25,1.078125,2.09375,0.046875,5.25,54.118751525878906,16.84375,2.0,3.25,152.09375,152.09375,7.431250095367432,1.375,53.15625,2.109375,7.46875,0.8828125,0.06484375149011612,2.0625,0.03125,0.0,3,3 1
173,1621.3121337890625,1435.3031005859375,1203.396240234375,429.3343811035156,4.234375,0.015625,6.484375,12.890625,4.21875,1.15625,2.1875,0.09375,5.234375,52.75312423706055,21.625,2.0,3.234375,177.75,177.75,6.050000190734863,1.228124976158142,62.71875,2.21875,6.875,0.7494791746139526,0.07421875,1.921875,0.015625,0.0,3,3 1
174,1308.9346923828125,1176.4613037109375,978.7310791015625,372.8687438964844,3.796875,0.0,5.421875,10.8125,3.75,0.640625,1.640625,0.015625,4.765625,43.821876525878906,20.25,2.0,2.796875,176.703125,176.703125,1.806249976158142,0.40937501192092896,38.78125,1.03125,2.8125,0.770312488079071,0.04921875149011612,1.671875,0.0,0.0,3,3 1
175,1472.1241455078125,1282.225341796875,1071.6866455078125,387.08123779296875,3.96875,0.0,5.90625,11.71875,3.96875,0.875,1.875,0.03125,4.96875,49.9375,18.28125,2.0,2.96875,172.0,172.0,3.450000047683716,0.7437499761581421,51.8125,1.65625,5.125,0.903124988079071,0.05572916939854622,1.6875,0.0,0.0,3,3 1
176,1356.15283203125,1209.0670166015625,1007.3529052734375,387.38751220703125,3.84375,0.0,5.53125,11.0625,3.8125,0.6875,1.71875,0.03125,4.8125,46.693748474121094,23.125,2.0,2.84375,211.71875,211.71875,3.075000047683716,0.574999988079071,37.75,1.125,3.71875,1.0593750476837158,0.1067708358168602,1.46875,0.0,0.0,3,3 1
177,1236.693359375,1050.966552734375,871.5173950195312,340.3999938964844,3.53125,0.0,5.0625,10.09375,3.53125,0.5,1.5,0.03125,4.53125,40.20624923706055,22.9375,2.0,2.53125,198.75,198.75,1.625,0.35624998807907104,39.6875,1.15625,3.125,0.7302083373069763,0.04791666939854622,1.375,0.0,0.0,3,3 1
178,1210.7469482421875,1105.0457763671875,914.7196044921875,361.2875061035156,3.6875,0.0,5.40625,10.8125,3.6875,0.71875,1.71875,0.0,4.6875,41.25,23.0,2.0,2.6875,195.84375,195.84375,1.662500023841858,0.5,44.8125,1.15625,2.9375,0.8260416984558105,0.03125,2.0,0.0,0.0,3,3 1
179,1246.27392578125,1115.9228515625,926.0927734375,367.53125,3.6875,0.0,5.15625,10.28125,3.65625,0.53125,1.5,0.0,4.59375,40.23125076293945,21.21875,2.0,2.6875,176.25,176.25,1.6375000476837158,0.38749998807907104,50.25,1.1875,4.40625,1.073958396911621,0.0416666679084301,1.71875,0.0,0.0,3,3 1
180,1680.487548828125,1528.4100341796875,1280.38134765625,450.82501220703125,4.4375,0.03125,6.65625,13.3125,4.4375,1.21875,2.21875,0.0,5.4375,55.23125076293945,15.09375,2.0,3.4375,176.40625,176.40625,6.625,1.368749976158142,78.4375,2.59375,6.75,0.5572916865348816,0.0911458358168602,2.3125,0.03125,0.0,3,3 1
181,1656.949951171875,1464.7083740234375,1228.077880859375,464.95623779296875,4.34375,0.0,6.40625,12.75,4.34375,1.0,2.0,0.0625,5.34375,51.35625076293945,17.0,2.0,3.34375,162.53125,162.53125,4.300000190734863,0.9624999761581421,84.75,2.84375,9.75,0.8343750238418579,0.0390625,2.28125,0.0,0.0,3,3 1
182,1573.3167724609375,1437.5030517578125,1204.8427734375,448.35626220703125,4.28125,0.0,6.40625,12.78125,4.25,1.15625,2.125,0.0,5.25,52.900001525878906,17.40625,2.0,3.28125,165.65625,165.65625,4.862500190734863,0.800000011920929,71.3125,2.25,7.8125,0.7135416865348816,0.0520833358168602,2.15625,0.0,0.0,3,3 1
183,1368.0125732421875,1251.5472412109375,1045.3173828125,406.2124938964844,3.90625,0.0,5.6875,11.3125,3.90625,0.71875,1.75,0.03125,4.90625,46.07500076293945,18.71875,2.0,2.90625,127.0,127.0,1.524999976158142,0.28125,56.125,1.375,4.59375,0.82708340883255,0.06875000149011612,1.71875,0.0,0.0,3,3 1
184,1695.824462890625,1556.3111572265625,1309.275634765625,465.15625,4.5,0.0,6.65625,13.28125,4.4375,1.1875,2.21875,0.0,5.4375,54.26874923706055,17.125,2.0,3.5,126.5625,126.5625,4.150000095367432,0.699999988079071,90.8125,2.46875,9.34375,0.7447916865348816,0.09375,2.375,0.0,0.0,3,3 1
185,1574.701904296875,1428.006103515625,1198.0220947265625,439.20623779296875,4.25,0.0,6.28125,12.53125,4.25,0.9375,2.0,0.09375,5.25,51.36249923706055,15.09375,2.0,3.25,126.65625,126.65625,3.5250000953674316,0.668749988079071,78.0,2.1875,6.6875,0.7958333492279053,0.04635416716337204,1.9375,0.0,0.0,3,3 1
186,1774.955322265625,1579.623291015625,1332.9132080078125,449.15625,4.5,0.0,6.5,12.9375,4.46875,1.0625,1.96875,0.0,5.4375,56.86249923706055,17.0625,2.46875,3.5,99.625,99.625,5.650000095367432,1.118749976158142,88.625,2.6875,8.25,0.550000011920929,0.03750000149011612,1.96875,0.0,0.0,3,3 1
187,1782.945068359375,1614.1474609375,1359.9600830078125,458.5625,4.59375,0.0,6.9375,13.8125,4.59375,1.25,2.3125,0.0625,5.59375,60.724998474121094,10.15625,2.0,3.59375,120.9375,120.9375,9.337499618530273,1.5,75.5,3.125,9.78125,0.328125,0.015625,2.375,0.0,0.0,1,1 3
188,1674.130859375,1444.98828125,1209.7445068359375,404.625,4.25,0.03125,6.5625,13.09375,4.25,1.1875,2.28125,0.125,5.25,55.443748474121094,10.5,2.0,3.25,118.40625,118.40625,8.012499809265137,1.3875000476837158,44.9375,1.53125,5.71875,0.8510416746139526,0.05624999850988388,2.125,0.03125,0.0,3,3 1
189,1756.4522705078125,1567.6678466796875,1316.297119140625,460.2562561035156,4.46875,0.03125,6.90625,13.8125,4.46875,1.40625,2.4375,0.03125,5.46875,59.03125,15.0625,2.0,3.46875,119.59375,119.59375,8.824999809265137,1.7000000476837158,67.4375,2.5625,7.0,0.87604159116745,0.09687499701976776,2.03125,0.03125,0.0,3,3 1
190,1555.9395751953125,1384.135009765625,1160.110107421875,427.0062561035156,4.15625,0.0,6.25,12.46875,4.09375,1.125,2.125,0.03125,5.09375,51.88750076293945,14.15625,2.0,3.15625,111.84375,111.84375,6.4375,1.125,58.125,2.09375,6.65625,0.3864583373069763,0.03750000149011612,2.21875,0.0,0.0,3,3 1
191,1507.675048828125,1373.8082275390625,1151.561767578125,426.2124938964844,4.125,0.0,6.25,12.5,4.0625,1.15625,2.1875,0.03125,5.0625,52.556251525878906,17.15625,2.0,3.125,112.4375,112.4375,5.650000095367432,1.0,51.4375,1.6875,5.28125,0.8364583253860474,0.0625,1.84375,0.0,0.0,3,3 1
192,1414.458740234375,1270.031982421875,1062.5283203125,424.4624938964844,3.90625,0.0,5.78125,11.5625,3.90625,0.875,1.875,0.0,4.90625,49.068748474121094,19.84375,2.0,2.90625,112.875,112.875,2.7874999046325684,0.5062500238418579,39.1875,1.3125,3.6875,0.7552083730697632,0.08281250298023224,1.25,0.0,0.0,3,3 1
193,1521.310302734375,1372.7393798828125,1150.7506103515625,443.5687561035156,4.125,0.0,6.03125,12.0625,4.0625,0.9375,1.96875,0.03125,5.0625,50.662498474121094,23.03125,2.0,3.125,120.0625,120.0625,3.0374999046325684,0.6625000238418579,53.875,1.6875,5.65625,1.0625,0.12968750298023224,1.34375,0.0,0.0,1,1 3
194,1877.4437255859375,1624.0166015625,1366.6182861328125,424.45623779296875,4.59375,0.03125,6.78125,13.5625,4.53125,1.21875,2.25,0.03125,5.53125,58.20624923706055,11.09375,2.0,3.59375,104.75,104.75,7.974999904632568,1.4874999523162842,77.0,2.46875,7.375,0.6302083134651184,0.10989584028720856,2.21875,0.03125,0.0,3,3 1
195,2033.2645263671875,1723.681884765625,1451.751708984375,423.75,4.75,0.0625,6.84375,13.6875,4.625,1.1875,2.21875,0.03125,5.625,58.5,16.1875,2.0,3.75,89.875,89.875,7.525000095367432,1.4562499523162842,84.5625,2.9375,8.4375,0.565625011920929,0.06354166567325592,2.0625,0.0625,0.0,3,3 4
196,1920.327392578125,1666.2913818359375,1404.396240234375,424.70001220703125,4.59375,0.0625,6.6875,13.34375,4.59375,1.03125,2.09375,0.03125,5.59375,56.412498474121094,14.96875,2.0,3.59375,79.375,79.375,8.112500190734863,1.3875000476837158,71.0,2.6875,8.28125,1.0479166507720947,0.08645833283662796,1.71875,0.0625,0.0,3,3 1
197,1844.2674560546875,1613.2745361328125,1358.635498046875,418.58123779296875,4.5625,0.03125,6.59375,13.09375,4.53125,1.0,2.03125,0.0,5.53125,56.35625076293945,13.4375,2.0,3.5625,78.65625,78.65625,6.212500095367432,1.1124999523162842,80.5,2.625,9.40625,0.6499999761581421,0.08385416865348816,1.9375,0.03125,0.0,3,3 1
198,1699.8287353515625,1445.158935546875,1215.510498046875,395.875,4.28125,0.0,6.09375,12.1875,4.28125,0.8125,1.8125,0.0,5.28125,48.38750076293945,19.78125,2.0,3.28125,76.125,76.125,4.025000095367432,0.44999998807907104,75.5,1.75,6.46875,0.81354159116745,0.05052082985639572,1.5,0.0,0.0,3,3 1
199,1747.836181640625,1516.146728515625,1270.9622802734375,419.15625,4.4375,0.03125,6.15625,12.28125,4.375,0.75,1.78125,0.0,5.375,50.26250076293945,12.15625,2.0,3.4375,90.03125,90.03125,4.599999904632568,0.6000000238418579,62.0,1.90625,6.3125,0.9489582777023315,0.06458333134651184,1.71875,0.03125,0.0,3,3 1
200,1523.877197265625,1301.634033203125,1089.838623046875,365.29998779296875,4.03125,0.0,5.59375,11.15625,3.96875,0.5625,1.625,0.03125,4.96875,43.1875,19.9375,2.0,3.03125,83.96875,83.96875,2.012500047683716,0.2874999940395355,43.0625,1.21875,5.15625,1.0697916746139526,0.03593749925494194,1.25,0.0,0.0,3,3 1
201,1680.3922119140625,1466.6673583984375,1233.6441650390625,386.7124938964844,4.34375,0.0,6.03125,12.0625,4.28125,0.75,1.75,0.0,5.28125,48.525001525878906,21.875,2.0,3.34375,79.15625,79.15625,4.212500095367432,0.5874999761581421,63.9375,1.40625,5.875,0.6479166746139526,0.03072916902601719,1.625,0.0,0.0,3,3 1
202,1661.8927001953125,1465.1031494140625,1232.3131103515625,386.88751220703125,4.34375,0.0,5.96875,11.9375,4.21875,0.71875,1.75,0.03125,5.21875,47.89374923706055,22.25,2.0,3.34375,81.84375,81.84375,3.762500047683716,0.4749999940395355,66.1875,1.6875,6.53125,0.721875011920929,0.0625,1.59375,0.0,0.0,3,3 1
203,1790.373779296875,1542.303466796875,1296.673583984375,404.92498779296875,4.4375,0.03125,6.34375,12.6875,4.375,0.96875,1.96875,0.0,5.375,53.025001525878906,14.5625,2.0,3.4375,83.4375,83.4375,6.724999904632568,1.0812499523162842,67.3125,2.3125,8.8125,0.65625,0.05364583805203438,1.71875,0.03125,0.0,3,3 1
204,1761.7310791015625,1467.9381103515625,1234.0875244140625,366.39373779296875,4.28125,0.03125,6.03125,12.0625,4.21875,0.8125,1.8125,0.0,5.21875,49.5625,17.84375,2.0,3.28125,69.5,69.5,4.625,0.6625000238418579,51.25,1.59375,5.21875,0.6614583134651184,0.08437500149011612,1.34375,0.03125,0.0,3,3 1
205,1804.4949951171875,1532.5728759765625,1287.162353515625,393.53125,4.4375,0.03125,6.40625,12.8125,4.375,1.03125,2.03125,0.0,5.375,53.01250076293945,9.46875,2.0,3.4375,85.09375,85.09375,7.824999809265137,1.1749999523162842,56.5,2.03125,7.1875,0.6937500238418579,0.08749999850988388,1.75,0.03125,0.0,3,3 1
206,1711.137451171875,1429.361572265625,1202.5584716796875,370.71875,4.25,0.0,5.9375,11.875,4.15625,0.75,1.78125,0.03125,5.15625,48.92499923706055,15.65625,2.0,3.25,84.0,84.0,5.162499904632568,0.8062499761581421,53.875,1.6875,6.3125,0.918749988079071,0.12291667610406876,1.59375,0.0,0.0,3,3 1
207,1916.1494140625,1585.4840087890625,1339.142578125,396.71875,4.53125,0.0,6.5625,13.125,4.5,1.0625,2.0625,0.0,5.5,52.443748474121094,21.28125,2.0,3.53125,72.59375,72.59375,6.224999904632568,1.037500023841858,75.125,2.53125,8.875,0.453125,0.05937499925494194,1.53125,0.0,0.0,3,3 1
208,1902.5565185546875,1624.4830322265625,1372.6689453125,426.9937438964844,4.59375,0.0,6.71875,13.40625,4.5625,1.125,2.15625,0.0,5.5625,55.23125076293945,17.21875,2.0,3.59375,75.8125,75.8125,6.787499904632568,1.1437499523162842,82.9375,2.78125,9.9375,0.9937499761581421,0.10260416567325592,1.96875,0.0,0.0,3,3 2
209,2005.3477783203125,1687.500732421875,1425.8778076171875,390.13751220703125,4.6875,0.03125,6.8125,13.59375,4.625,1.125,2.15625,0.03125,5.65625,55.79999923706055,15.09375,2.0,3.6875,70.4375,70.4375,7.724999904632568,1.0125000476837158,72.9375,2.25,8.8125,0.36250001192092896,0.05312500149011612,1.90625,0.03125,0.0,3,3 1
210,1752.1881103515625,1467.487548828125,1237.1177978515625,386.6812438964844,4.28125,0.0,6.28125,12.5625,4.3125,1.0,1.96875,0.0,5.28125,51.84375,15.21875,2.4375,3.28125,61.40625,61.40625,6.962500095367432,0.9375,55.5,1.90625,6.75,0.7718750238418579,0.06718750298023224,1.5,0.0,0.0,3,3 1
211,1400.8326416015625,1231.928466796875,1028.7044677734375,355.9125061035156,3.90625,0.0,5.375,10.75,3.875,0.53125,1.5,0.0,4.84375,41.23125076293945,15.15625,2.46875,2.90625,65.46875,65.46875,1.225000023841858,0.20000000298023224,31.0625,0.84375,2.9375,0.5802083611488342,0.05312500149011612,1.6875,0.0,0.0,3,3 1
212,1705.445556640625,1417.447998046875,1189.295654296875,401.2875061035156,4.25,0.0,6.28125,12.5625,4.25,1.03125,2.03125,0.0,5.25,47.506248474121094,13.78125,2.0,3.25,62.9375,62.9375,3.2750000953674316,0.5562499761581421,47.375,1.46875,4.84375,0.6947916746139526,0.12291667610406876,1.71875,0.0,0.0,3,3 1
213,1549.2015380859375,1324.912841796875,1112.953857421875,364.5874938964844,4.03125,0.0,5.5625,11.125,4.03125,0.5625,1.53125,0.0,5.0,44.5625,15.34375,2.46875,3.03125,54.96875,54.96875,2.950000047683716,0.34375,54.3125,1.28125,5.3125,0.9781249761581421,0.10885415971279144,1.34375,0.0,0.0,3,3 1
214,1488.0147705078125,1279.0440673828125,1066.875732421875,351.88751220703125,3.96875,0.03125,5.375,10.71875,3.9375,0.40625,1.4375,0.0,4.9375,42.98125076293945,13.59375,2.0,2.96875,52.03125,52.03125,1.212499976158142,0.13750000298023224,25.8125,0.5,1.84375,1.152083396911621,0.06354166567325592,1.5625,0.03125,0.0,3,3 1
215,1755.2115478515625,1500.400146484375,1264.5089111328125,361.2562561035156,4.40625,0.0,5.90625,11.78125,4.3125,0.59375,1.5625,0.0,5.3125,49.256248474121094,20.1875,2.0,3.40625,59.34375,59.34375,3.9000000953674316,0.48124998807907104,70.8125,1.5625,6.125,0.6916666626930237,0.1015625,1.71875,0.0,0.0,3,3 1
216,1484.4627685546875,1280.749267578125,1070.523681640625,333.78125,4.03125,0.0,5.4375,10.84375,4.0,0.40625,1.4375,0.0,5.0,41.45624923706055,14.25,2.0,3.03125,49.4375,49.4375,0.5375000238418579,0.08124999701976776,39.8125,0.65625,2.8125,0.6208333373069763,0.0703125,1.78125,0.0,0.0,3,3 1
217,1553.5731201171875,1359.1861572265625,1141.462646484375,364.6625061035156,4.125,0.0,5.6875,11.375,4.09375,0.625,1.59375,0.0,5.0625,43.9375,14.875,2.4375,3.125,57.71875,57.71875,3.0999999046325684,0.643750011920929,53.5625,1.40625,4.78125,0.8385416865348816,0.07500000298023224,1.9375,0.0,0.0,3,3 1
218,1602.1358642578125,1409.5045166015625,1184.2314453125,401.76251220703125,4.21875,0.0,5.875,11.75,4.15625,0.71875,1.71875,0.0,5.15625,46.36249923706055,17.90625,2.0,3.21875,66.71875,66.71875,2.1500000953674316,0.3375000059604645,53.0,1.4375,5.3125,1.3312499523162842,0.12708333134651184,1.375,0.0,0.0,3,3 1
219,1723.4674072265625,1508.3687744140625,1268.7840576171875,422.54998779296875,4.34375,0.03125,6.15625,12.3125,4.3125,0.875,1.84375,0.0,5.28125,49.837501525878906,21.65625,2.46875,3.34375,57.90625,57.90625,6.074999809265137,0.887499988079071,54.625,1.625,6.15625,1.3885416984558105,0.05156249925494194,1.59375,0.03125,0.0,3,3 1
220,1586.0028076171875,1387.922607421875,1164.4775390625,398.76251220703125,4.1875,0.0,5.90625,11.75,4.1875,0.65625,1.71875,0.0,5.1875,46.775001525878906,16.0,2.0,3.1875,60.4375,60.4375,3.424999952316284,0.6187499761581421,51.9375,1.53125,5.34375,0.8062499761581421,0.04270833358168602,1.75,0.0,0.0,3,3 1
221,1628.94775390625,1397.9388427734375,1173.1259765625,402.4750061035156,4.21875,0.0,5.75,11.5,4.21875,0.53125,1.53125,0.0,5.21875,45.07500076293945,16.875,2.0,3.21875,64.65625,64.65625,1.1749999523162842,0.20000000298023224,57.875,1.15625,5.0625,1.6197916269302368,0.13593749701976776,1.34375,0.0,0.0,3,3 1
222,1701.46240234375,1477.724609375,1243.0537109375,430.1937561035156,4.34375,0.0,6.25,12.4375,4.34375,0.875,1.84375,0.03125,5.34375,48.0,18.59375,2.0,3.34375,56.5,56.5,2.387500047683716,0.4000000059604645,83.6875,2.0,6.15625,1.2427083253860474,0.12604166567325592,1.5,0.0,0.0,3,3 1
223,1520.51416015625,1303.63232421875,1089.6776123046875,386.7124938964844,4.0625,0.0,5.46875,10.9375,3.90625,0.5625,1.5625,0.0,4.90625,42.587501525878906,22.65625,2.0,3.0625,63.34375,63.34375,1.787500023841858,0.23125000298023224,44.1875,0.9375,3.375,1.0229166746139526,0.1484375,1.34375,0.0,0.0,3,3 1
224,1568.196044921875,1324.5810546875,1116.069091796875,425.2562561035156,3.9375,0.0,5.75,11.5,4.09375,0.8125,1.65625,0.0,4.9375,44.46875,20.75,4.3125,2.9375,61.40625,61.40625,3.200000047683716,0.5,63.6875,1.8125,5.59375,0.7947916984558105,0.08489583432674408,1.0625,0.0,0.0,3,3 1
225,1696.4259033203125,1402.2376708984375,1179.861572265625,433.20623779296875,4.15625,0.0,5.75,11.46875,4.15625,0.59375,1.59375,0.0,5.125,47.25,21.71875,2.4375,3.15625,62.875,62.875,2.924999952316284,0.33125001192092896,65.0625,2.21875,7.03125,0.875,0.05312500149011612,0.9375,0.0,0.0,3,3 1
226,1539.1351318359375,1275.48974609375,1069.6192626953125,427.0625,3.90625,0.0,5.4375,10.875,3.90625,0.5625,1.53125,0.0,4.875,43.381248474121094,22.5,2.46875,2.90625,71.0625,71.0625,3.512500047683716,0.48750001192092896,51.5,1.71875,5.6875,0.7760416865348816,0.02968749962747097,1.0625,0.0,0.0,3,3 1
227,1542.4306640625,1294.141357421875,1087.0958251953125,411.33123779296875,3.9375,0.0,5.34375,10.6875,4.03125,0.4375,1.3125,0.0,4.90625,43.15625,26.25,3.8125,2.9375,65.53125,65.53125,2.0625,0.33125001192092896,58.75,1.65625,4.59375,0.6552083492279053,0.0416666679084301,1.03125,0.0,0.0,3,3 1
228,1507.73193359375,1305.2607421875,1095.0797119140625,438.1875,3.96875,0.0,5.53125,11.0625,3.90625,0.65625,1.625,0.0,4.875,43.599998474121094,28.71875,2.40625,2.96875,60.375,60.375,1.5750000476837158,0.23749999701976776,61.1875,1.65625,5.71875,1.2020833492279053,0.13489583134651184,1.0625,0.0,0.0,3,3 1
229,1462.5548095703125,1270.07763671875,1062.7490234375,415.1000061035156,3.9375,0.0,5.40625,10.78125,3.875,0.53125,1.53125,0.0,4.84375,43.40625,25.3125,2.46875,2.9375,53.84375,53.84375,1.2000000476837158,0.23125000298023224,47.125,1.28125,3.71875,0.7104166746139526,0.0677083358168602,1.25,0.0,0.0,3,3 1
230,1390.9573974609375,1219.8134765625,1018.6925659179688,416.4125061035156,3.84375,0.0,5.34375,10.6875,3.8125,0.5625,1.53125,0.0,4.78125,40.64374923706055,24.4375,2.125,2.84375,67.375,67.375,2.262500047683716,0.4937500059604645,52.4375,1.25,3.21875,0.861458420753479,0.02708333358168602,1.28125,0.0,0.0,3,3 1
231,1429.4857177734375,1172.662353515625,978.9346923828125,376.09375,3.75,0.0,5.09375,10.1875,3.6875,0.40625,1.40625,0.0,4.6875,40.318748474121094,26.75,2.0,2.75,54.84375,54.84375,0.8500000238418579,0.11874999850988388,38.25,0.96875,3.59375,0.6177083253860474,0.0390625,0.9375,0.0,0.0,3,3 1
232,1585.5794677734375,1336.0496826171875,1120.6217041015625,408.2562561035156,4.0625,0.0,5.53125,11.0625,4.03125,0.5,1.5,0.0,5.03125,46.48749923706055,23.3125,2.0,3.0625,57.25,57.25,2.612499952316284,0.36250001192092896,56.0,1.53125,5.8125,0.7437500357627869,0.0260416679084301,1.25,0.0,0.0,3,3 1
233,1464.031982421875,1233.1378173828125,1032.233642578125,387.45623779296875,3.84375,0.0,5.4375,10.84375,3.8125,0.59375,1.625,0.0,4.8125,43.224998474121094,21.46875,2.0,2.84375,51.78125,51.78125,2.9625000953674316,0.45625001192092896,38.3125,1.28125,4.90625,0.8343750238418579,0.07500000298023224,1.15625,0.0,0.0,3,3 1
234,1786.008544921875,1512.4830322265625,1275.2327880859375,438.5062561035156,4.375,0.0,6.15625,12.28125,4.34375,0.78125,1.8125,0.0,5.34375,51.568748474121094,24.4375,2.0,3.375,51.28125,51.28125,3.5625,0.6000000238418579,77.8125,2.5625,7.71875,0.8020833134651184,0.0729166641831398,1.21875,0.0,0.0,3,3 1
235,1732.2867431640625,1428.596923828125,1206.4962158203125,393.9750061035156,4.15625,0.0,5.9375,11.875,4.15625,0.78125,1.78125,0.0,5.15625,50.17499923706055,26.5,2.0,3.15625,52.15625,52.15625,5.574999809265137,0.7437499761581421,67.75,2.46875,7.8125,0.7583333253860474,0.04374999925494194,0.84375,0.0,0.0,3,3 1
236,1692.7271728515625,1452.1634521484375,1222.552001953125,438.64373779296875,4.25,0.0,6.28125,12.5625,4.21875,1.0625,2.0625,0.0,5.21875,49.38750076293945,23.3125,2.0,3.25,60.75,60.75,3.987499952316284,0.75,81.0,2.625,7.65625,0.87395840883255,0.06562499701976776,1.1875,0.0,0.0,3,3 1
237,1811.028564453125,1598.0904541015625,1350.8702392578125,469.625,4.5,0.0,6.65625,13.3125,4.5,1.15625,2.15625,0.0,5.5,54.54999923706055,29.6875,2.0,3.5,61.15625,61.15625,5.275000095367432,0.987500011920929,85.1875,2.78125,9.53125,1.0968749523162842,0.04218750074505806,1.15625,0.0,0.0,3,3 1
238,1752.20458984375,1474.379150390625,1240.9456787109375,434.5874938964844,4.3125,0.0,6.34375,12.625,4.3125,0.96875,2.03125,0.0,5.3125,49.76874923706055,23.40625,2.0,3.3125,49.96875,49.96875,2.950000047683716,0.5249999761581421,70.25,2.0,6.625,0.8677083253860474,0.05104167014360428,1.25,0.0,0.0,3,3 1
239,1594.1304931640625,1369.52685546875,1149.0770263671875,443.04376220703125,4.125,0.0,5.75,11.5,4.0,0.75,1.75,0.0,5.0,45.32500076293945,24.40625,2.0,3.125,51.46875,51.46875,1.899999976158142,0.3125,59.5625,1.65625,5.34375,0.887499988079071,0.06562499701976776,1.1875,0.0,0.0,3,3 1
240,1549.649658203125,1334.361572265625,1120.4361572265625,418.6625061035156,4.03125,0.0,5.84375,11.65625,4.03125,0.84375,1.78125,0.03125,4.96875,43.349998474121094,21.0,2.96875,3.03125,50.71875,50.71875,0.862500011920929,0.20624999701976776,64.75,1.59375,5.75,1.524999976158142,0.10260416567325592,0.96875,0.0,0.0,3,3 1
241,1537.826904296875,1365.0130615234375,1148.3521728515625,424.875,4.0625,0.0,5.96875,11.84375,4.0625,0.84375,1.8125,0.09375,5.03125,45.70624923706055,26.125,3.03125,3.0625,56.21875,56.21875,2.25,0.42500001192092896,57.8125,1.625,4.90625,0.9354166984558105,0.07604166865348816,1.21875,0.0,0.0,3,3 1
242,1794.5032958984375,1530.0550537109375,1290.699462890625,419.1937561035156,4.40625,0.0,6.4375,12.875,4.40625,0.96875,2.03125,0.0625,5.40625,52.943748474121094,23.65625,2.0,3.40625,73.3125,73.3125,4.762499809265137,0.887499988079071,77.125,2.65625,7.6875,0.628125011920929,0.03281249850988388,1.40625,0.0,0.0,3,3 1
