generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,success_rate,champion_id,elite_ids
1870,860.1517944335938,858.2996215820312,730.2108764648438,316.5062561035156,3.0625,0.0,4.6875,4.6875,1.84375,0.0,0.96875,0.875,1.0,38.26874923706055,24.59375,1.0,2.0625,2.15625,2.15625,0.0,3,3 2
1871,934.4786376953125,930.3636474609375,792.2559814453125,335.04998779296875,3.25,0.0,4.875,4.875,1.875,0.0,1.0,0.96875,1.03125,40.86249923706055,27.1875,1.0,2.25,2.8125,2.8125,0.0,3,3 0
1872,877.9169921875,876.5302734375,744.0774536132812,332.6625061035156,3.125,0.0,4.9375,4.9375,1.96875,0.0,1.0,0.96875,1.0,37.88750076293945,28.8125,1.0,2.125,2.8125,2.8125,0.0,4,4 3
1873,857.8287353515625,855.4417114257812,725.3430786132812,320.2250061035156,3.09375,0.0,4.875,4.875,1.9375,0.0,1.0,0.9375,1.0,36.943748474121094,32.21875,1.0,2.09375,3.40625,3.40625,0.0,3,3 2
1874,887.8782958984375,885.2825317382812,750.9520874023438,327.98748779296875,3.1875,0.0,4.75,4.75,1.8125,0.0,0.96875,0.9375,1.03125,39.20000076293945,22.5625,1.0,2.1875,3.53125,3.53125,0.0,3,3 4
1875,898.4088745117188,897.2638549804688,761.8505249023438,342.9312438964844,3.1875,0.0,4.875,4.875,1.84375,0.0,0.96875,0.9375,1.125,38.287498474121094,29.1875,1.0,2.1875,4.5625,4.5625,0.0,3,3 2
1876,910.0576782226562,907.984375,772.3751220703125,342.375,3.1875,0.0,4.875,4.875,1.8125,0.0,1.0625,0.96875,1.03125,39.53125,28.15625,1.0,2.1875,4.84375,4.84375,0.0,3,3 2
1877,848.8224487304688,845.2919921875,716.1151733398438,311.83123779296875,3.09375,0.0,4.78125,4.78125,1.875,0.0,0.96875,0.90625,1.03125,36.23749923706055,34.5625,1.0,2.09375,4.65625,4.65625,0.0,3,3 4
1878,932.4462280273438,931.3820190429688,792.1124267578125,340.76251220703125,3.25,0.0,5.125,5.125,1.90625,0.0,1.0625,1.0,1.15625,40.17499923706055,24.0625,1.0,2.25,3.71875,3.71875,0.0,4,4 3
1879,833.201904296875,831.814453125,704.9739379882812,313.88751220703125,3.03125,0.0,4.84375,4.84375,1.84375,0.0,1.0,0.9375,1.0625,35.881248474121094,32.5625,1.0,2.03125,4.71875,4.71875,0.0,2,2 3
1880,923.906982421875,921.2350463867188,783.61279296875,340.16876220703125,3.21875,0.0,5.0625,5.0625,1.9375,0.0,1.03125,1.0,1.09375,39.868751525878906,26.65625,1.0,2.21875,4.15625,4.15625,0.0,3,3 2
1881,886.9945068359375,884.1988525390625,749.8179931640625,337.3999938964844,3.15625,0.0,5.0625,5.0625,1.96875,0.0,1.03125,0.96875,1.09375,37.212501525878906,32.59375,1.0,2.15625,4.15625,4.15625,0.0,2,2 3
1882,906.3466796875,902.8121337890625,766.163818359375,336.3374938964844,3.21875,0.0,4.9375,4.9375,1.875,0.0,0.96875,0.96875,1.125,38.29999923706055,30.71875,1.0,2.21875,3.4375,3.4375,0.0,3,3 2
1883,961.2158813476562,958.44384765625,817.556884765625,316.3062438964844,3.3125,0.0,5.1875,5.1875,1.90625,0.0,1.09375,1.0,1.1875,39.98125076293945,30.96875,1.0,2.3125,3.375,3.375,0.0,3,3 4
1884,925.9669189453125,923.7337646484375,787.5140380859375,317.48126220703125,3.21875,0.0,4.96875,4.96875,1.84375,0.0,1.0,1.0,1.125,40.462501525878906,31.375,1.0,2.21875,3.71875,3.71875,0.0,3,3 0
1885,963.9189453125,962.8054809570312,821.0296020507812,330.125,3.3125,0.0,5.1875,5.1875,1.90625,0.0,1.0625,0.96875,1.25,41.08124923706055,21.09375,1.0,2.3125,2.6875,2.6875,0.0,0,0 3
1886,1039.56689453125,1036.540283203125,885.0655517578125,345.64373779296875,3.5,0.0,5.3125,5.3125,1.875,0.0,1.125,1.0,1.3125,44.125,20.03125,1.0,2.5,3.21875,3.21875,0.0,3,3 2
1887,923.08349609375,920.6824951171875,784.4481201171875,313.2250061035156,3.21875,0.0,5.03125,5.03125,1.9375,0.0,1.03125,1.0,1.0625,40.337501525878906,29.5625,1.0,2.21875,3.21875,3.21875,0.0,3,3 2
1888,975.5090942382812,973.9612426757812,832.0411987304688,336.14373779296875,3.3125,0.0,5.09375,5.09375,1.96875,0.0,1.0625,0.96875,1.09375,42.29375076293945,25.0,1.0,2.3125,3.78125,3.78125,0.0,3,3 2
1889,989.5512084960938,988.5056762695312,844.4462890625,328.0062561035156,3.375,0.0,5.0625,5.0625,1.84375,0.0,1.0625,0.96875,1.1875,42.54999923706055,28.625,1.0,2.375,4.0,4.0,0.0,2,2 3
1890,1034.1136474609375,1032.1473388671875,881.8577270507812,336.9437561035156,3.5,0.0,5.125,5.125,1.9375,0.0,1.03125,1.0,1.15625,44.125,21.9375,1.0,2.5,4.1875,4.1875,0.0,3,3 0
1891,903.6423950195312,902.0140380859375,768.2915649414062,298.1937561035156,3.1875,0.0,5.0,5.0,1.9375,0.0,0.96875,0.96875,1.125,38.54375076293945,26.03125,1.0,2.1875,3.3125,3.3125,0.0,3,3 2
1892,963.9855346679688,960.1610107421875,818.81396484375,313.98748779296875,3.34375,0.0,5.0,5.0,1.90625,0.0,0.96875,0.96875,1.15625,40.056251525878906,28.53125,1.0,2.34375,3.90625,3.90625,0.0,3,3 4
1893,991.5391845703125,989.4366455078125,844.3255004882812,343.84375,3.375,0.0,5.09375,5.09375,1.84375,0.0,1.125,0.96875,1.15625,43.29999923706055,22.09375,1.0,2.375,3.84375,3.84375,0.0,2,2 3
1894,893.5425415039062,892.2108154296875,760.8761596679688,304.0625,3.125,0.0,4.96875,4.96875,1.875,0.0,1.03125,1.0,1.0625,38.92499923706055,24.375,1.0,2.125,3.875,3.875,0.0,3,3 4
1895,936.9467163085938,933.8446044921875,793.922119140625,340.6312561035156,3.28125,0.0,5.0,5.0,1.90625,0.0,1.03125,1.0,1.0625,39.32500076293945,26.34375,1.0,2.28125,3.9375,3.9375,0.0,3,3 0
1896,890.3536987304688,888.6832885742188,755.3397827148438,316.1625061035156,3.15625,0.0,5.03125,5.03125,1.9375,0.0,1.0,1.0,1.09375,38.04375076293945,28.53125,1.0,2.15625,2.78125,2.78125,0.0,0,0 2
1897,855.7457885742188,853.67578125,723.1547241210938,305.09375,3.125,0.0,4.9375,4.9375,1.96875,0.0,0.90625,1.0,1.0625,34.8125,39.0625,1.0,2.125,3.0625,3.0625,0.0,2,2 3
1898,878.5392456054688,876.0154418945312,745.2494506835938,309.53125,3.125,0.0,4.8125,4.8125,1.84375,0.0,0.96875,0.9375,1.0625,37.71875,29.25,1.0,2.125,2.90625,2.90625,0.0,3,3 0
1899,971.7847290039062,970.5709228515625,826.80908203125,344.60626220703125,3.34375,0.0,5.1875,5.1875,1.90625,0.0,1.0625,1.0,1.21875,40.79999923706055,21.375,1.0,2.34375,3.625,3.625,0.0,0,0 3
1900,877.9740600585938,876.5104370117188,745.7879028320312,311.0687561035156,3.125,0.0,4.84375,4.84375,1.84375,0.0,1.0,0.96875,1.03125,36.35625076293945,30.4375,1.0,2.125,3.15625,3.15625,0.0,3,3 0
1901,905.9197998046875,903.8704223632812,769.7293701171875,323.0062561035156,3.1875,0.0,4.78125,4.78125,1.78125,0.0,1.0,0.9375,1.0625,38.837501525878906,26.375,1.0,2.1875,2.40625,2.40625,0.0,2,2 3
1902,958.3615112304688,955.6325073242188,814.1572265625,343.73126220703125,3.3125,0.0,4.9375,4.9375,1.78125,0.0,1.03125,0.9375,1.1875,41.1875,28.71875,1.0,2.3125,2.375,2.375,0.0,3,3 0
1903,854.835693359375,853.0554809570312,724.6409912109375,312.73126220703125,3.09375,0.0,4.59375,4.59375,1.6875,0.0,0.9375,0.84375,1.125,35.91875076293945,29.46875,1.0,2.09375,2.375,2.375,0.0,3,3 4
1904,954.7210693359375,953.0364990234375,811.9067993164062,330.41876220703125,3.3125,0.0,5.0625,5.0625,1.90625,0.0,1.09375,0.96875,1.09375,40.1875,27.5625,1.0,2.3125,2.3125,2.3125,0.0,3,3 1
1905,966.605712890625,965.4931640625,822.9498291015625,337.0625,3.34375,0.0,4.96875,4.96875,1.78125,0.0,1.03125,1.0,1.15625,40.98749923706055,29.46875,1.0,2.34375,2.5,2.5,0.0,3,3 0
1906,908.6272583007812,906.9677734375,773.6219482421875,319.14373779296875,3.15625,0.0,4.90625,4.90625,1.78125,0.0,0.96875,0.9375,1.21875,40.006248474121094,17.75,1.53125,2.15625,1.96875,1.96875,0.0,2,2 3
1907,965.249267578125,959.6436767578125,817.3344116210938,349.08123779296875,3.3125,0.0,5.09375,5.09375,1.8125,0.0,1.03125,1.0,1.25,40.86249923706055,29.53125,1.0,2.3125,2.53125,2.53125,0.0,3,3 0
1908,1025.73046875,1023.00927734375,871.8978271484375,362.9437561035156,3.5,0.0,5.09375,5.09375,1.71875,0.0,1.09375,1.0,1.28125,42.162498474121094,28.9375,1.0,2.5,1.9375,1.9375,0.0,3,3 2
1909,953.6490478515625,952.9074096679688,812.3773193359375,345.83123779296875,3.28125,0.0,5.0,5.0,1.84375,0.0,1.03125,0.96875,1.15625,41.256248474121094,22.78125,1.0,2.28125,1.96875,1.96875,0.0,2,2 3
1910,973.6442260742188,971.2658081054688,826.3455200195312,364.8999938964844,3.34375,0.0,5.15625,5.15625,1.875,0.0,1.0625,1.0,1.21875,42.29375076293945,21.71875,1.0,2.34375,1.5,1.5,0.0,3,3 4
1911,893.5521850585938,889.4323120117188,755.8701782226562,343.78125,3.15625,0.0,4.71875,4.71875,1.6875,0.0,1.0,0.96875,1.0625,38.53125,26.96875,1.46875,2.15625,2.03125,2.03125,0.0,3,3 1
1912,875.2338256835938,873.3634643554688,743.4592895507812,324.9937438964844,3.09375,0.0,4.6875,4.6875,1.6875,0.0,0.96875,0.96875,1.0625,38.70624923706055,22.25,1.1875,2.09375,1.125,1.125,0.0,3,3 2
1913,978.9352416992188,976.2415771484375,830.8182373046875,365.6000061035156,3.375,0.0,4.96875,4.96875,1.75,0.0,1.0625,1.0,1.15625,41.76874923706055,22.3125,1.0,2.375,2.125,2.125,0.0,3,3 4
1914,978.4434814453125,974.2301635742188,830.7819213867188,366.07501220703125,3.3125,0.0,5.09375,5.09375,1.84375,0.0,1.0,0.96875,1.28125,42.46875,23.375,1.6875,2.3125,2.5625,2.5625,0.0,3,3 1
1915,918.9383544921875,916.60302734375,780.0794677734375,356.01873779296875,3.1875,0.0,4.9375,4.9375,1.8125,0.0,1.0625,0.9375,1.125,39.431251525878906,22.5625,1.0,2.1875,2.6875,2.6875,0.0,3,3 1
1916,961.7305908203125,959.8389892578125,816.262939453125,365.1000061035156,3.34375,0.0,4.90625,4.90625,1.78125,0.0,1.0625,0.90625,1.15625,40.32500076293945,27.84375,1.0,2.34375,3.3125,3.3125,0.0,3,3 4
1917,819.5628662109375,818.7902221679688,694.1751098632812,332.89373779296875,2.96875,0.0,4.6875,4.6875,1.6875,0.0,0.96875,0.9375,1.09375,36.29375076293945,31.21875,1.6875,1.96875,2.09375,2.09375,0.0,3,3 2
1918,903.2718505859375,902.8939208984375,765.9021606445312,347.03125,3.21875,0.0,4.9375,4.9375,1.78125,0.0,1.0,0.96875,1.1875,37.23749923706055,29.59375,1.65625,2.21875,2.71875,2.71875,0.0,2,2 3
1919,884.5697631835938,883.0891723632812,749.6033325195312,346.0562438964844,3.15625,0.0,4.71875,4.71875,1.78125,0.0,0.90625,0.9375,1.09375,37.474998474121094,33.96875,1.53125,2.15625,1.96875,1.96875,0.0,3,3 1
1920,823.6423950195312,820.5234375,694.8226928710938,330.58123779296875,3.0,0.0,4.71875,4.71875,1.75,0.0,0.96875,0.96875,1.03125,34.98125076293945,27.21875,1.0,2.0,1.96875,1.96875,0.0,3,3 4
1921,847.5684204101562,846.7537841796875,717.8903198242188,341.5,3.0625,0.0,4.65625,4.65625,1.59375,0.0,1.03125,0.875,1.15625,36.32500076293945,25.75,1.0,2.0625,1.65625,1.65625,0.0,3,3 2
1922,887.4771728515625,883.8419799804688,750.2816162109375,338.60626220703125,3.15625,0.0,4.84375,4.84375,1.8125,0.0,0.96875,0.875,1.1875,37.181251525878906,31.71875,1.0,2.15625,2.09375,2.09375,0.0,3,3 1
1923,860.452392578125,858.3143310546875,728.535400390625,334.1187438964844,3.09375,0.0,4.6875,4.6875,1.75,0.0,0.9375,0.84375,1.15625,35.474998474121094,26.90625,1.5,2.09375,1.4375,1.4375,0.0,3,3 2
1924,844.0128173828125,843.0457763671875,715.5069580078125,315.86248779296875,3.0625,0.0,4.65625,4.65625,1.6875,0.0,0.96875,0.90625,1.09375,36.087501525878906,24.1875,1.0,2.0625,2.3125,2.3125,0.0,3,3 2
1925,874.5245361328125,872.9083862304688,740.9024658203125,345.8374938964844,3.125,0.0,4.71875,4.71875,1.8125,0.0,0.96875,0.8125,1.125,36.60625076293945,27.0,1.0,2.125,2.75,2.75,0.0,3,3 0
1926,775.3350830078125,773.9996948242188,655.4735107421875,321.13751220703125,2.875,0.0,4.4375,4.4375,1.625,0.0,1.0,0.78125,1.03125,33.162498474121094,22.28125,1.0,1.875,2.375,2.375,0.0,0,0 3
1927,785.7326049804688,784.5046997070312,664.3811645507812,329.8999938964844,2.90625,0.0,4.375,4.375,1.65625,0.0,1.0,0.6875,1.03125,33.70000076293945,24.125,1.0,1.90625,2.34375,2.34375,0.0,3,3 4
1928,910.0032348632812,907.3093872070312,770.3937377929688,341.17498779296875,3.25,0.0,4.625,4.625,1.5625,0.0,1.03125,0.875,1.15625,38.09375,26.96875,1.0,2.25,2.5625,2.5625,0.0,3,3 2
1929,916.3080444335938,913.0149536132812,774.7081909179688,351.6812438964844,3.25,0.0,4.78125,4.78125,1.65625,0.0,1.03125,0.9375,1.15625,39.431251525878906,21.9375,1.0,2.25,2.625,2.625,0.0,3,3 1
1930,897.3522338867188,894.4974365234375,759.882080078125,342.76251220703125,3.1875,0.0,4.65625,4.65625,1.5625,0.0,1.03125,0.96875,1.09375,38.76250076293945,24.03125,1.0,2.1875,2.84375,2.84375,0.0,3,3 2
1931,851.6047973632812,848.6471557617188,718.9636840820312,354.7749938964844,3.0625,0.0,4.625,4.625,1.6875,0.0,0.96875,0.9375,1.03125,37.88750076293945,27.84375,1.6875,2.0625,3.25,3.25,0.0,3,3 2
1932,773.0235595703125,771.9254150390625,653.9993286132812,312.04376220703125,2.875,0.0,4.40625,4.40625,1.625,0.0,0.875,0.84375,1.0625,33.04999923706055,30.21875,2.40625,1.875,2.625,2.625,0.0,3,3 4
1933,838.4481201171875,836.1317138671875,709.2833251953125,329.54376220703125,3.03125,0.0,4.625,4.625,1.65625,0.0,0.96875,0.96875,1.03125,36.4375,29.40625,2.46875,2.03125,2.6875,2.6875,0.0,3,3 0
1934,850.739501953125,849.0587768554688,719.3895263671875,331.3687438964844,3.09375,0.0,4.625,4.625,1.53125,0.0,1.0,0.96875,1.125,37.01874923706055,33.96875,1.15625,2.09375,2.5625,2.5625,0.0,2,2 3
1935,833.9810791015625,831.1370849609375,704.834228515625,326.1312561035156,3.03125,0.0,4.5625,4.5625,1.625,0.0,0.9375,0.90625,1.09375,35.743751525878906,30.53125,1.0,2.03125,2.90625,2.90625,0.0,3,3 2
1936,883.314697265625,880.4705810546875,746.6153564453125,328.8374938964844,3.1875,0.0,4.71875,4.71875,1.6875,0.0,1.0,0.9375,1.09375,37.01874923706055,33.71875,1.0,2.1875,2.65625,2.65625,0.0,3,3 2
1937,864.5399169921875,863.0148315429688,730.0595092773438,333.4624938964844,3.15625,0.0,4.78125,4.78125,1.78125,0.0,0.96875,1.0,1.03125,36.63750076293945,33.75,1.0,2.15625,2.0625,2.0625,0.0,3,3 4
1938,988.2340698242188,986.7109375,840.5162353515625,337.9624938964844,3.4375,0.0,4.84375,4.84375,1.71875,0.0,1.0,1.0,1.125,41.92499923706055,32.25,1.0,2.4375,1.96875,1.96875,0.0,3,3 2
1939,840.3580932617188,837.1240234375,709.5335083007812,318.0874938964844,3.0625,0.0,4.65625,4.65625,1.6875,0.0,1.0,0.9375,1.03125,35.756248474121094,31.25,1.0,2.0625,1.90625,1.90625,0.0,3,3 2
1940,953.7939453125,951.8226318359375,809.2655639648438,345.32501220703125,3.34375,0.0,4.96875,4.96875,1.84375,0.0,1.0625,1.0,1.0625,38.76874923706055,35.53125,1.0,2.34375,2.0625,2.0625,0.0,2,2 3
1941,897.8250122070312,895.4596557617188,760.3545532226562,326.79998779296875,3.21875,0.0,4.6875,4.6875,1.6875,0.0,0.96875,0.96875,1.0625,37.931251525878906,33.84375,1.0,2.21875,1.84375,1.84375,0.0,3,3 4
1942,837.4133911132812,835.38818359375,708.3404541015625,318.7437438964844,3.0625,0.0,4.5,4.5,1.53125,0.0,1.0,0.90625,1.0625,36.03125,33.375,1.0,2.0625,2.59375,2.59375,0.0,3,3 4
1943,791.30517578125,787.7138671875,663.7863159179688,305.13751220703125,3.03125,0.0,4.4375,4.4375,1.46875,0.0,1.0,0.96875,1.0,31.15625,38.9375,1.0,2.03125,1.75,1.75,0.0,3,3 2
1944,771.3349609375,769.5260009765625,649.0698852539062,333.4437561035156,2.90625,0.0,4.4375,4.4375,1.5,0.0,0.96875,0.96875,1.0,33.17499923706055,33.25,1.0,1.90625,2.5,2.5,0.0,3,3 2
1945,829.386474609375,827.6867065429688,700.020751953125,326.64373779296875,3.0625,0.0,4.59375,4.59375,1.625,0.0,1.0,0.9375,1.03125,35.1875,39.0,1.0,2.0625,1.96875,1.96875,0.0,3,3 2
1946,788.1467895507812,785.4122924804688,660.8035888671875,325.4437561035156,3.0,0.0,4.625,4.625,1.6875,0.0,0.9375,1.0,1.0,32.42499923706055,39.8125,1.0,2.0,2.90625,2.90625,0.0,3,3 2
1947,792.9349975585938,792.3988647460938,669.8385009765625,316.8812561035156,2.96875,0.0,4.46875,4.46875,1.46875,0.0,1.0,0.96875,1.03125,34.1875,33.875,1.0,1.96875,2.28125,2.28125,0.0,3,3 2
1948,818.6433715820312,815.2039794921875,689.47412109375,332.7749938964844,3.03125,0.0,4.375,4.375,1.46875,0.0,0.96875,0.9375,1.0,34.881248474121094,36.78125,1.0,2.03125,2.5625,2.5625,0.0,3,3 2
1949,719.4716186523438,716.6702880859375,602.1923828125,281.82501220703125,2.875,0.0,4.09375,4.09375,1.28125,0.0,0.90625,0.9375,0.96875,29.231250762939453,40.5,1.6875,1.875,2.03125,2.03125,0.0,3,3 2
1950,805.0977172851562,803.2587890625,677.8814086914062,328.625,3.03125,0.0,4.40625,4.40625,1.46875,0.0,0.9375,0.96875,1.03125,33.381248474121094,34.625,1.0,2.03125,2.6875,2.6875,0.0,3,3 0
1951,780.4263916015625,777.9388427734375,654.3909301757812,300.5625,3.03125,0.0,4.40625,4.40625,1.40625,0.0,1.0,0.96875,1.03125,31.012500762939453,45.34375,1.0,2.03125,2.0625,2.0625,0.0,3,3 2
1952,775.72412109375,773.5863037109375,652.0432739257812,316.5062561035156,2.96875,0.0,4.3125,4.3125,1.53125,0.0,0.875,0.90625,1.0,32.11249923706055,39.21875,1.65625,1.96875,2.0625,2.0625,0.0,3,3 0
1953,824.47607421875,821.2176513671875,695.3634643554688,340.8187561035156,3.0,0.0,4.5625,4.5625,1.65625,0.0,0.9375,0.9375,1.03125,36.462501525878906,30.71875,1.65625,2.0,2.34375,2.34375,0.0,3,3 0
1954,840.1216430664062,838.5675048828125,708.8505249023438,324.91876220703125,3.125,0.0,4.4375,4.4375,1.46875,0.0,0.9375,1.0,1.03125,35.95000076293945,40.9375,1.0,2.125,2.3125,2.3125,0.0,2,2 4
1955,717.4152221679688,715.7425537109375,602.4956665039062,277.7124938964844,2.84375,0.0,4.15625,4.15625,1.4375,0.0,0.84375,0.875,1.0,29.4375,40.15625,1.0,1.84375,2.03125,2.03125,0.0,3,3 2
1956,883.88818359375,881.40185546875,747.7908325195312,345.32501220703125,3.1875,0.0,4.46875,4.46875,1.5,0.0,0.96875,0.9375,1.0625,36.63750076293945,34.78125,2.25,2.1875,2.34375,2.34375,0.0,3,3 4
1957,810.7113037109375,807.8717651367188,682.2438354492188,320.6625061035156,3.03125,0.0,4.5625,4.5625,1.59375,0.0,0.96875,0.9375,1.0625,33.51250076293945,38.5,1.53125,2.03125,2.625,2.625,0.0,3,3 2
1958,646.9423828125,644.9813842773438,541.91455078125,272.34375,2.65625,0.0,3.78125,3.78125,1.3125,0.0,0.75,0.71875,1.0,26.456249237060547,39.375,3.03125,1.65625,2.71875,2.71875,0.0,3,3 4
1959,749.7196655273438,747.1768188476562,629.8261108398438,316.20623779296875,2.875,0.0,4.25,4.25,1.4375,0.0,0.9375,0.875,1.0,32.16875076293945,35.96875,1.625,1.875,2.90625,2.90625,0.0,3,3 2
1960,763.0150146484375,761.4113159179688,642.6779174804688,304.01873779296875,2.9375,0.0,4.09375,4.09375,1.34375,0.0,0.84375,0.90625,1.0,32.125,37.875,2.34375,1.9375,3.09375,3.09375,0.0,3,3 2
1961,835.4448852539062,832.9945068359375,705.1753540039062,340.54376220703125,3.0625,0.0,4.4375,4.4375,1.53125,0.0,0.875,1.0,1.03125,35.650001525878906,33.03125,1.0,2.0625,3.78125,3.78125,0.0,3,3 2
1962,964.1636352539062,961.1184692382812,816.958984375,353.20001220703125,3.375,0.0,4.875,4.875,1.71875,0.0,1.03125,1.0,1.125,40.275001525878906,32.0,1.0,2.375,2.96875,2.96875,0.0,3,3 0
1963,906.2516479492188,904.1005859375,768.40234375,331.09375,3.21875,0.0,4.78125,4.78125,1.78125,0.0,0.9375,0.9375,1.125,37.95000076293945,31.125,1.1875,2.21875,3.34375,3.34375,0.0,3,3 2
1964,897.7442626953125,894.7825927734375,760.1347045898438,329.45001220703125,3.1875,0.0,4.8125,4.8125,1.75,0.0,1.0,1.0,1.0625,39.16875076293945,31.125,1.0,2.1875,4.0,4.0,0.0,3,3 4
1965,953.072265625,949.9368896484375,808.3238525390625,351.1499938964844,3.3125,0.0,4.875,4.875,1.75,0.0,0.96875,0.96875,1.1875,41.28125,32.3125,1.0,2.3125,4.5625,4.5625,0.0,3,3 2
1966,987.9933471679688,986.19189453125,838.5211181640625,346.91876220703125,3.4375,0.0,5.15625,5.15625,1.90625,0.0,1.03125,1.0,1.21875,40.693748474121094,32.6875,1.0,2.4375,4.59375,4.59375,0.0,2,2 3
1967,868.3239135742188,864.5598754882812,734.7409057617188,334.6625061035156,3.09375,0.0,4.53125,4.53125,1.625,0.0,0.96875,0.96875,0.96875,39.01874923706055,23.46875,1.0,2.09375,4.21875,4.21875,0.0,3,3 2
1968,837.4586181640625,836.0104370117188,709.2677001953125,319.0375061035156,3.0625,0.0,4.40625,4.40625,1.59375,0.0,0.90625,0.90625,1.0,36.337501525878906,31.90625,1.0,2.0625,4.84375,4.84375,0.0,3,3 2
1969,903.4624633789062,899.77734375,764.577880859375,335.2437438964844,3.21875,0.0,4.59375,4.59375,1.59375,0.0,0.9375,0.90625,1.15625,38.193748474121094,30.84375,1.0,2.21875,4.6875,4.6875,0.0,3,3 2
1970,911.3650512695312,909.0632934570312,773.4928588867188,333.85626220703125,3.21875,0.0,4.6875,4.6875,1.6875,0.0,0.96875,0.96875,1.0625,38.556251525878906,31.5625,1.65625,2.21875,5.0,5.0,0.0,4,4 3
1971,881.8558349609375,879.76611328125,746.6940307617188,335.33123779296875,3.15625,0.0,4.6875,4.6875,1.8125,0.0,0.9375,0.96875,0.96875,38.849998474121094,33.625,1.0,2.15625,4.75,4.75,0.0,3,3 2
1972,769.2369995117188,766.0352172851562,649.9708251953125,298.20623779296875,2.875,0.0,4.125,4.125,1.46875,0.0,0.84375,0.78125,1.03125,32.79999923706055,31.625,3.625,1.875,5.46875,5.46875,0.0,3,3 0
1973,893.4945068359375,890.0221557617188,755.2379760742188,352.29998779296875,3.15625,0.0,4.90625,4.90625,1.8125,0.0,0.96875,0.96875,1.15625,38.787498474121094,27.84375,1.0,2.15625,6.75,6.75,0.0,3,3 4
1974,867.7401123046875,865.2979736328125,733.5462646484375,338.59375,3.125,0.0,4.6875,4.6875,1.71875,0.0,0.96875,0.96875,1.03125,37.900001525878906,28.5,1.0,2.125,7.6875,7.6875,0.0,2,2 3
1975,850.7566528320312,848.2761840820312,720.2728881835938,346.65625,3.03125,0.0,4.625,4.625,1.6875,0.0,0.96875,0.9375,1.03125,38.099998474121094,29.1875,1.6875,2.03125,8.46875,8.46875,0.0,3,3 2
1976,837.20751953125,834.21630859375,705.9097900390625,322.1000061035156,3.09375,0.0,4.5,4.5,1.5,0.0,0.9375,0.9375,1.125,34.79999923706055,33.65625,1.59375,2.09375,7.03125,7.03125,0.0,3,3 4
1977,861.9213256835938,858.8297729492188,727.98291015625,331.79998779296875,3.125,0.0,4.59375,4.59375,1.5625,0.0,0.9375,0.90625,1.1875,36.84375,32.4375,1.0,2.125,7.875,7.875,0.0,3,3 2
1978,856.4814453125,854.7918701171875,723.5075073242188,332.7562561035156,3.125,0.0,4.71875,4.71875,1.71875,0.0,0.96875,1.0,1.03125,36.23125076293945,34.09375,1.0,2.125,6.90625,6.90625,0.0,2,2 3
1979,719.4155883789062,717.7380981445312,607.2315673828125,311.13751220703125,2.71875,0.0,4.21875,4.21875,1.53125,0.0,0.90625,0.8125,0.96875,32.70624923706055,29.40625,2.09375,1.71875,6.625,6.625,0.0,3,3 2
1980,705.596923828125,701.6829223632812,591.0169067382812,292.36248779296875,2.78125,0.0,3.90625,3.90625,1.4375,0.0,0.84375,0.78125,0.84375,31.168750762939453,35.8125,1.0,1.78125,5.03125,5.03125,0.0,3,3 2
1981,739.5028686523438,736.9649047851562,619.0418701171875,317.9312438964844,2.90625,0.0,4.09375,4.09375,1.40625,0.0,0.90625,0.84375,0.9375,31.049999237060547,34.6875,1.0,1.90625,4.65625,4.65625,0.0,3,3 2
1982,856.6505737304688,853.6988525390625,723.7982177734375,340.4125061035156,3.09375,0.0,4.53125,4.53125,1.625,0.0,0.96875,0.90625,1.03125,37.875,32.5,1.0,2.09375,6.0625,6.0625,0.0,3,3 2
1983,882.47998046875,881.1867065429688,748.1055908203125,345.66876220703125,3.15625,0.0,4.59375,4.59375,1.53125,0.0,0.96875,0.96875,1.125,38.11249923706055,29.96875,1.0,2.15625,6.40625,6.40625,0.0,3,3 2
1984,758.6207275390625,756.6444091796875,642.0330200195312,314.625,2.8125,0.0,4.15625,4.15625,1.5625,0.0,0.8125,0.8125,0.96875,34.056251525878906,29.15625,2.375,1.8125,7.09375,7.09375,0.0,3,3 4
1985,732.9696044921875,730.1093139648438,618.2510986328125,301.21875,2.78125,0.0,3.96875,3.96875,1.5,0.0,0.78125,0.65625,1.03125,33.943748474121094,31.46875,1.65625,1.78125,6.09375,6.09375,0.0,3,3 0
1986,804.0795288085938,801.6663208007812,680.1324462890625,322.45001220703125,2.9375,0.0,4.40625,4.40625,1.65625,0.0,0.90625,0.90625,0.9375,35.618751525878906,25.625,1.8125,1.9375,6.59375,6.59375,0.0,3,3 1
1987,801.9472045898438,799.802978515625,679.3734130859375,308.0687561035156,2.9375,0.0,4.28125,4.28125,1.5625,0.0,0.90625,0.84375,0.96875,36.256248474121094,24.53125,1.59375,1.9375,6.875,6.875,0.0,3,3 2
