generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,mean_boss_damage,mean_boss_hits,mean_boss_health_remaining,mean_floor5_entry_alive,mean_floor5_entry_power_score,mean_alive_attack_bonus,mean_alive_range_bonus,mean_powered_agent_deaths,mean_miniboss_defeated,success_rate,champion_id,elite_ids
545,8521.6103515625,6268.7568359375,5528.79541015625,443.63751220703125,9.625,0.9375,15.5,31.0,9.390625,4.96875,5.796875,1.328125,9.515625,156.39999389648438,53.578125,1.984375,8.625,117.9375,39.953125,69.43437194824219,3.203125,84.390625,4.921875,24.546875,0.310546875,0.03750000149011612,0.984375,0.9375,0.0,3,3 2
546,8631.8837890625,6399.68994140625,5643.7314453125,444.87811279296875,9.765625,0.984375,15.625,31.203125,9.5,4.953125,5.796875,1.375,9.578125,155.1359405517578,54.546875,2.0,8.765625,128.296875,41.46875,68.3375015258789,3.2562499046325684,100.5,4.921875,24.609375,0.3125,0.01875000074505806,0.984375,0.96875,0.0,3,3 1
547,8007.60498046875,6017.9873046875,5298.7509765625,447.90936279296875,9.375,0.921875,14.796875,29.578125,9.015625,4.578125,5.625,1.171875,9.1875,145.58749389648438,53.5625,1.984375,8.375,150.296875,43.84375,58.71875,2.890625,116.71875,4.890625,24.4921875,0.34375,0.01875000074505806,0.984375,0.90625,0.0,3,3 1
548,7916.61279296875,5924.56640625,5213.34814453125,445.1812438964844,9.265625,0.921875,14.484375,28.90625,8.859375,4.375,5.53125,1.09375,9.046875,141.4265594482422,53.171875,2.0,8.265625,115.96875,31.40625,58.58124923706055,2.78125,104.59375,4.59375,22.90625,0.134765625,0.01145833358168602,1.0,0.890625,0.0,3,3 1
549,7501.54443359375,5644.53173828125,4964.02490234375,443.96875,8.953125,0.859375,14.21875,28.4375,8.59375,4.359375,5.390625,1.25,8.84375,133.68124389648438,52.625,2.0,7.953125,104.875,30.1875,52.53437423706055,2.5374999046325684,118.890625,4.609375,23.046875,0.224609375,0.015625,1.0,0.859375,0.0,3,3 1
550,8094.02490234375,6046.8134765625,5327.65087890625,449.60626220703125,9.40625,0.90625,14.984375,29.96875,9.046875,4.734375,5.6875,1.28125,9.21875,146.27969360351562,53.78125,2.0,8.40625,111.015625,28.34375,60.771873474121094,2.9124999046325684,109.890625,4.796875,24.0546875,0.13671875,0.0,1.03125,0.90625,0.0,3,3 1
551,8255.158203125,6175.353515625,5444.6376953125,455.71875,9.546875,0.921875,15.046875,30.0625,9.21875,4.640625,5.6875,1.140625,9.375,147.99063110351562,54.25,2.0,8.546875,111.625,28.0,61.759376525878906,2.918750047683716,115.578125,4.828125,24.046875,0.212890625,0.02500000037252903,0.984375,0.921875,0.0,3,3 4
552,8021.4560546875,5980.3408203125,5265.35302734375,440.2093811035156,9.3125,0.921875,14.90625,29.796875,9.140625,4.65625,5.546875,1.21875,9.234375,142.88436889648438,52.90625,2.0,8.3125,131.46875,31.984375,57.748435974121094,2.7562499046325684,105.3203125,4.6875,23.3515625,0.328125,0.02812499925494194,0.953125,0.921875,0.0,3,3 1
553,8219.1591796875,6144.2822265625,5414.8525390625,458.18438720703125,9.484375,0.9375,14.96875,29.9375,9.125,4.75,5.5625,1.3125,9.1875,148.24063110351562,52.875,2.046875,8.484375,123.078125,32.953125,61.63750076293945,2.909374952316284,110.875,4.84375,24.21875,0.298828125,0.05000000074505806,0.953125,0.9375,0.0,3,3 1
554,8006.572265625,6006.68359375,5289.107421875,466.09375,9.390625,0.90625,14.796875,29.546875,9.046875,4.609375,5.578125,1.1875,9.125,142.0109405517578,51.546875,2.0,8.390625,127.0625,32.21875,58.099998474121094,2.809375047683716,112.625,4.8125,23.9765625,0.544921875,0.08124999701976776,0.9375,0.90625,0.0,3,3 1
555,8461.6123046875,6292.5615234375,5544.48095703125,469.39373779296875,9.640625,0.984375,15.15625,30.28125,9.25,4.828125,5.71875,1.1875,9.296875,154.15625,55.0625,2.0,8.640625,122.234375,32.21875,66.43437194824219,3.159374952316284,92.203125,4.84375,23.9921875,0.1302083283662796,0.0,1.015625,0.953125,0.0,3,3 1
556,8210.4814453125,6163.4931640625,5430.0458984375,457.1156311035156,9.515625,0.953125,14.984375,29.890625,9.09375,4.703125,5.578125,1.28125,9.234375,146.265625,54.53125,2.0,8.515625,116.546875,29.140625,59.796875,2.8812499046325684,118.203125,4.75,23.65625,0.220703125,0.00937500037252903,0.984375,0.9375,0.0,3,3 2
557,8049.1357421875,6078.51220703125,5352.84033203125,460.6187438964844,9.46875,0.921875,15.046875,30.03125,9.046875,4.71875,5.625,1.34375,9.296875,145.1921844482422,54.484375,2.0,8.46875,135.796875,32.90625,61.150001525878906,3.018749952316284,101.125,4.9375,24.484375,0.390625,0.0,1.0,0.921875,0.0,3,3 1
558,8757.03515625,6494.67138671875,5730.31005859375,462.2718811035156,9.875,0.984375,16.078125,32.125,9.65625,5.28125,5.90625,1.53125,9.75,157.42813110351562,55.453125,2.0,8.875,155.59375,42.5625,68.5484390258789,3.253124952316284,96.0078125,5.0,25.0,0.1953125,0.0,1.0,0.984375,0.0,3,3 4
559,7619.34814453125,5685.2421875,5002.15087890625,434.14373779296875,9.015625,0.84375,14.65625,29.296875,8.796875,4.640625,5.453125,1.4375,8.96875,137.87344360351562,53.109375,2.0,8.015625,155.640625,45.578125,56.553123474121094,2.7874999046325684,86.609375,4.75,23.7109375,0.4212239682674408,0.02187500149011612,1.0,0.84375,0.0,3,3 1
560,8511.2841796875,6271.82177734375,5530.8408203125,459.6968688964844,9.625,0.9375,15.734375,31.421875,9.4375,5.1875,5.75,1.546875,9.5,156.78280639648438,54.390625,2.0,8.625,190.546875,60.015625,67.7484359741211,3.206249952316284,87.5078125,4.921875,24.5546875,0.205078125,0.0,1.0,0.9375,0.0,3,3 1
561,8215.873046875,6090.1923828125,5363.26953125,462.8968811035156,9.46875,0.921875,15.09375,30.140625,9.15625,4.875,5.5,1.421875,9.1875,151.2421875,53.78125,2.0,8.46875,203.640625,64.125,63.41875076293945,3.049999952316284,84.46875,5.0,24.8125,0.265625,0.012500000186264515,0.984375,0.921875,0.0,3,3 1
562,8419.1083984375,6252.12451171875,5511.49462890625,463.3687438964844,9.640625,0.9375,15.5,30.96875,9.28125,5.0625,5.71875,1.484375,9.421875,151.6218719482422,54.703125,2.0,8.640625,189.65625,61.0625,62.470314025878906,3.012500047683716,110.4609375,5.0,24.875,0.21875,0.012500000186264515,0.984375,0.9375,0.0,3,3 1
563,8632.2646484375,6368.24365234375,5610.97607421875,463.4593811035156,9.71875,1.0,15.859375,31.6875,9.5625,5.203125,5.765625,1.5625,9.59375,158.4421844482422,53.796875,2.0,8.71875,235.796875,73.328125,65.9609375,3.081249952316284,108.9453125,5.0,24.875,0.244140625,0.03125,0.96875,0.96875,0.0,3,3 4
564,8781.525390625,6463.185546875,5703.43017578125,454.8187561035156,9.828125,0.96875,16.140625,32.265625,9.625,5.46875,5.859375,1.671875,9.640625,161.9015655517578,56.234375,2.0,8.828125,224.546875,74.46875,68.1812515258789,3.1624999046325684,103.15625,4.984375,24.9375,0.078125,0.0,1.0,0.96875,0.0,3,3 1
565,8483.392578125,6292.92041015625,5548.5107421875,447.6781311035156,9.65625,0.953125,15.6875,31.3125,9.34375,5.1875,5.71875,1.59375,9.46875,154.0515594482422,54.9375,2.0,8.65625,180.90625,55.953125,64.5531234741211,3.065624952316284,103.484375,4.921875,24.609375,0.146484375,0.0,1.0,0.953125,0.0,3,3 1
566,8537.8505859375,6322.8623046875,5570.8837890625,447.640625,9.6875,0.984375,15.796875,31.546875,9.4375,5.25,5.75,1.625,9.484375,156.69686889648438,54.96875,2.0,8.6875,273.359375,82.40625,64.87968444824219,3.0374999046325684,98.4140625,4.90625,24.828125,0.1953125,0.0078125,1.0,0.953125,0.0,3,3 1
567,8559.1103515625,6320.3515625,5566.0400390625,456.81561279296875,9.6875,1.0,15.484375,30.921875,9.265625,5.03125,5.65625,1.546875,9.421875,157.7109375,52.46875,2.0,8.6875,308.34375,93.3125,66.66874694824219,3.1500000953674316,87.59375,4.921875,24.484375,0.45703125,0.05624999850988388,0.890625,0.984375,0.0,3,3 1
568,8754.123046875,6465.98779296875,5701.4951171875,443.359375,9.84375,1.0,16.140625,32.234375,9.53125,5.5625,5.78125,1.828125,9.53125,157.1437530517578,55.734375,2.0,8.84375,299.34375,100.09375,67.3031234741211,3.140625,91.609375,5.0,24.9375,0.05859375,0.0,1.0,0.984375,0.0,3,3 4
569,8752.193359375,6462.544921875,5700.2919921875,443.6781311035156,9.796875,1.0,16.15625,32.296875,9.546875,5.4375,5.875,1.75,9.6875,160.0968780517578,54.40625,2.0,8.796875,305.15625,111.296875,71.1890640258789,3.3218750953674316,86.2421875,4.921875,24.609375,0.21484375,0.01875000074505806,0.984375,0.96875,0.0,3,3 1
570,8661.9892578125,6418.9169921875,5658.59814453125,441.0406188964844,9.78125,1.0,16.21875,32.4375,9.546875,5.5625,5.84375,1.859375,9.625,154.30624389648438,52.3125,2.0,8.78125,353.109375,117.515625,67.2421875,3.15625,95.3515625,4.875,24.5546875,0.3359375,0.03750000149011612,0.96875,0.984375,0.0,3,3 1
571,8360.6591796875,6179.35107421875,5443.75390625,431.0687561035156,9.484375,0.96875,15.734375,31.46875,9.265625,5.375,5.65625,1.859375,9.3125,150.7453155517578,51.921875,2.0,8.484375,362.078125,118.125,64.7828140258789,3.049999952316284,93.2734375,4.765625,23.828125,0.30859375,0.02812499925494194,0.96875,0.9375,0.0,3,3 2
572,8730.5146484375,6448.734375,5690.6865234375,435.1000061035156,9.8125,0.96875,16.1875,32.3125,9.5625,5.53125,5.828125,1.796875,9.59375,160.3828125,52.640625,2.0,8.8125,353.703125,123.78125,69.47969055175781,3.2125000953674316,91.3515625,4.96875,24.9375,0.078125,0.0,1.0,0.96875,0.0,3,3 1
573,8585.39453125,6313.40087890625,5570.93505859375,438.8187561035156,9.640625,0.9375,15.953125,31.859375,9.421875,5.453125,5.75,1.78125,9.453125,160.8718719482422,53.828125,2.0,8.640625,318.703125,119.75,69.2281265258789,3.2093749046325684,88.859375,4.84375,24.140625,0.2278645783662796,0.015625,1.015625,0.9375,0.0,3,3 1
574,8749.3212890625,6471.125,5707.13916015625,436.4906311035156,9.828125,1.0,16.109375,32.109375,9.5625,5.421875,5.8125,1.703125,9.609375,161.0281219482422,53.46875,2.0,8.828125,314.140625,122.96875,70.4046859741211,3.296875,92.0390625,5.0,24.9375,0.330078125,0.04375000298023224,0.953125,0.984375,0.0,3,3 2
575,8600.1982421875,6334.48974609375,5585.98046875,428.95623779296875,9.671875,0.96875,15.875,31.703125,9.40625,5.375,5.6875,1.75,9.484375,158.7687530517578,54.890625,2.0,8.671875,263.578125,107.09375,68.3812484741211,3.231250047683716,94.96875,4.921875,24.609375,0.244140625,0.01875000074505806,1.0,0.9375,0.0,3,3 1
576,8781.751953125,6481.90576171875,5718.6337890625,431.65313720703125,9.859375,0.984375,16.203125,32.328125,9.625,5.515625,5.859375,1.6875,9.640625,160.3015594482422,53.796875,2.0,8.859375,279.96875,107.1875,66.921875,3.128124952316284,104.140625,5.0,25.0,0.216796875,0.03437500074505806,0.96875,0.984375,0.0,3,3 4
577,7855.630859375,5850.73583984375,5146.2666015625,414.70623779296875,9.1875,0.90625,15.203125,30.390625,9.03125,5.015625,5.484375,1.6875,9.171875,140.9578094482422,52.6875,1.96875,8.1875,235.53125,85.796875,53.2421875,2.5843749046325684,108.4765625,4.765625,23.828125,0.25390625,0.015625,0.984375,0.90625,0.0,3,3 1
578,8561.380859375,6356.32568359375,5604.12158203125,448.1875,9.734375,0.96875,15.78125,31.5625,9.46875,5.25,5.6875,1.625,9.53125,156.29843139648438,52.921875,2.0,8.734375,285.90625,105.03125,61.514060974121094,2.9156250953674316,113.3671875,4.921875,24.609375,0.337890625,0.04062499850988388,0.953125,0.96875,0.0,3,3 1
579,8215.7470703125,6177.0546875,5436.9580078125,443.67498779296875,9.578125,0.96875,15.25,30.453125,9.1875,4.8125,5.671875,1.40625,9.375,147.77499389648438,52.890625,2.0,8.578125,328.703125,111.578125,56.015625,2.7249999046325684,119.609375,4.921875,24.609375,0.458984375,0.04374999925494194,0.953125,0.96875,0.0,3,3 1
580,7899.84814453125,5907.4677734375,5201.974609375,439.4781188964844,9.265625,0.875,15.15625,30.3125,9.046875,4.84375,5.59375,1.53125,9.296875,144.77188110351562,52.375,2.0,8.265625,305.875,110.453125,56.765625,2.762500047683716,108.671875,4.84375,24.21875,0.47265625,0.03125,0.953125,0.875,0.0,3,3 1
581,8103.3056640625,6001.5869140625,5283.7802734375,437.85626220703125,9.328125,0.921875,15.265625,30.53125,9.171875,4.921875,5.59375,1.5,9.34375,149.73281860351562,52.484375,2.0,8.328125,282.359375,101.03125,60.08281326293945,2.8125,95.5234375,4.765625,23.828125,0.263671875,0.0,1.0,0.921875,0.0,3,3 4
582,8350.525390625,6206.22802734375,5467.5908203125,446.01873779296875,9.578125,0.953125,15.484375,30.921875,9.328125,5.125,5.640625,1.546875,9.28125,150.5593719482422,55.09375,2.0,8.578125,265.640625,98.953125,61.006248474121094,2.9312500953674316,110.59375,4.921875,24.609375,0.15625,0.0,1.0,0.953125,0.0,3,3 2
583,8704.8818359375,6467.5419921875,5704.5625,452.89373779296875,9.859375,0.984375,15.9375,31.859375,9.5625,5.203125,5.859375,1.53125,9.703125,158.0859375,55.828125,2.0,8.859375,262.171875,96.21875,64.7796859741211,3.090625047683716,109.5390625,5.0,24.9375,0.17578125,0.0,1.0,0.984375,0.0,3,3 1
584,8696.333984375,6406.8984375,5652.47998046875,447.390625,9.75,0.96875,16.078125,32.140625,9.59375,5.3125,5.859375,1.640625,9.734375,160.2234344482422,55.265625,2.0,8.75,231.046875,90.546875,67.828125,3.1624999046325684,103.046875,4.90625,24.609375,0.13671875,0.0,1.0,0.96875,0.0,3,3 2
585,8544.375,6322.63818359375,5573.671875,435.8656311035156,9.6875,0.96875,15.828125,31.59375,9.4375,5.25,5.78125,1.578125,9.546875,155.4718780517578,54.25,2.0,8.6875,197.515625,74.5,64.8375015258789,3.0531249046325684,109.25,4.984375,24.9453125,0.259765625,0.02578124962747097,0.96875,0.953125,0.0,3,3 1
586,7979.62548828125,5890.1748046875,5185.97705078125,427.1343688964844,9.203125,0.890625,15.21875,30.40625,8.96875,4.96875,5.59375,1.703125,9.171875,145.88125610351562,53.078125,1.984375,8.203125,165.640625,62.890625,61.02031326293945,2.871875047683716,83.6484375,4.65625,23.28125,0.126953125,0.00390625,1.03125,0.890625,0.0,3,3 2
587,8535.544921875,6336.55322265625,5588.39404296875,452.1187438964844,9.703125,0.953125,15.78125,31.53125,9.375,5.25,5.734375,1.703125,9.46875,157.47500610351562,54.875,2.0,8.703125,167.640625,61.59375,67.8375015258789,3.2249999046325684,94.25,5.0,24.9375,0.3046875,0.015625,0.984375,0.953125,0.0,3,3 1
588,8653.2705078125,6343.9296875,5594.36962890625,442.484375,9.671875,0.96875,15.984375,31.921875,9.515625,5.328125,5.796875,1.671875,9.609375,161.1359405517578,54.34375,2.0,8.671875,156.5625,55.03125,70.1968765258789,3.2406249046325684,80.578125,4.90625,24.34375,0.259765625,0.02812499925494194,0.96875,0.953125,0.0,3,3 1
589,8820.484375,6492.34619140625,5728.3388671875,441.4906311035156,9.859375,0.984375,16.328125,32.609375,9.71875,5.5625,5.8125,1.78125,9.734375,161.3562469482422,56.328125,1.984375,8.859375,198.234375,67.84375,69.55937194824219,3.221874952316284,90.953125,5.0,24.875,0.1171875,0.0,1.0,0.984375,0.0,3,3 1
590,8591.2509765625,6359.90234375,5607.14453125,434.7437438964844,9.703125,0.984375,15.859375,31.6875,9.421875,5.28125,5.78125,1.65625,9.546875,157.2765655517578,54.40625,2.0,8.703125,194.4375,63.296875,67.203125,3.15625,95.546875,4.875,24.4375,0.283203125,0.03750000149011612,0.984375,0.953125,0.0,3,3 1
591,8705.193359375,6402.04296875,5647.86474609375,441.6468811035156,9.75,0.96875,16.078125,32.125,9.578125,5.390625,5.8125,1.703125,9.640625,159.84530639648438,55.203125,2.0,8.75,158.140625,51.734375,70.1640625,3.231250047683716,86.0546875,4.90625,24.515625,0.1432291716337204,0.00937500037252903,0.984375,0.96875,0.0,3,3 4
592,8347.541015625,6258.0048828125,5518.68310546875,435.23748779296875,9.625,0.9375,15.734375,31.421875,9.484375,5.15625,5.71875,1.53125,9.53125,151.640625,55.71875,2.0,8.625,166.390625,52.15625,64.87968444824219,3.109375,96.5390625,4.890625,24.4921875,0.33203125,0.0,1.015625,0.9375,0.0,3,3 1
593,8318.4609375,6235.1650390625,5495.76416015625,442.63751220703125,9.59375,0.953125,15.53125,31.03125,9.3125,5.078125,5.71875,1.515625,9.40625,149.63436889648438,54.265625,2.0,8.59375,144.796875,44.734375,60.9296875,2.9906249046325684,116.2890625,4.90625,24.5,0.392578125,0.03437500074505806,0.984375,0.9375,0.0,3,3 1
594,8224.4599609375,6157.2900390625,5427.67333984375,444.0625,9.515625,0.921875,15.296875,30.59375,9.3125,4.90625,5.640625,1.359375,9.375,151.46719360351562,54.578125,2.0,8.515625,125.28125,37.875,63.2734375,3.0218749046325684,95.5078125,4.75,23.65625,0.2233072966337204,0.0031250000465661287,1.015625,0.921875,0.0,3,3 1
595,8206.095703125,6095.77587890625,5373.3388671875,448.20001220703125,9.40625,0.921875,15.0625,30.09375,9.15625,4.75,5.609375,1.28125,9.296875,149.9484405517578,53.203125,2.21875,8.40625,127.875,35.109375,63.693748474121094,3.0093750953674316,95.28125,4.828125,24.21875,0.30078125,0.03515625,0.953125,0.921875,0.0,3,3 1
596,8378.0654296875,6271.7646484375,5528.0869140625,466.46563720703125,9.640625,0.953125,15.421875,30.765625,9.265625,4.890625,5.734375,1.375,9.5,155.0109405517578,54.640625,2.0,8.640625,150.578125,42.859375,64.0609359741211,3.1031250953674316,100.6328125,4.890625,24.5546875,0.39453125,0.03125,0.984375,0.953125,0.0,3,3 1
597,8658.359375,6451.8388671875,5691.64599609375,464.81561279296875,9.8125,0.984375,15.65625,31.25,9.453125,4.90625,5.921875,1.28125,9.6875,159.36874389648438,55.375,2.0,8.8125,139.421875,39.546875,66.59687805175781,3.1968750953674316,114.515625,4.921875,24.609375,0.29296875,0.015625,0.984375,0.96875,0.0,3,3 1
598,8623.4873046875,6343.0712890625,5589.943359375,467.2718811035156,9.6875,0.984375,15.6875,31.34375,9.46875,5.03125,5.796875,1.421875,9.625,161.0265655517578,54.359375,2.0,8.6875,143.5625,37.578125,68.54219055175781,3.1937499046325684,83.5390625,4.921875,24.609375,0.369140625,0.04375000298023224,0.9375,0.96875,0.0,3,3 0
599,8311.1328125,6130.5498046875,5401.8955078125,436.3812561035156,9.453125,0.9375,15.359375,30.671875,9.171875,4.984375,5.65625,1.515625,9.34375,153.64999389648438,53.515625,2.0,8.453125,112.640625,29.359375,63.26874923706055,2.9906249046325684,102.71875,4.84375,24.1484375,0.2421875,0.02187499962747097,0.96875,0.9375,0.0,3,3 1
600,8593.76171875,6438.77880859375,5680.1630859375,450.3187561035156,9.796875,0.984375,15.828125,31.59375,9.5625,5.078125,5.84375,1.40625,9.703125,156.3203125,56.171875,2.75,8.796875,111.921875,27.78125,63.54218673706055,3.081249952316284,119.1640625,4.921875,24.609375,0.263671875,0.0,0.984375,0.984375,0.0,3,3 1
601,8619.685546875,6406.20703125,5650.67822265625,446.484375,9.796875,0.96875,15.71875,31.40625,9.5,5.140625,5.796875,1.421875,9.546875,154.91250610351562,56.046875,2.0,8.796875,113.5,30.203125,64.67655944824219,3.090625047683716,115.3671875,5.0,24.9375,0.166015625,0.0,1.0,0.96875,0.0,3,3 1
602,8182.9208984375,6121.50927734375,5391.361328125,439.5874938964844,9.5,0.9375,15.359375,30.671875,9.171875,5.015625,5.65625,1.5625,9.265625,145.78280639648438,54.28125,2.0,8.5,97.421875,24.625,56.060935974121094,2.715625047683716,120.9453125,4.765625,23.71875,0.23046875,0.015625,1.015625,0.9375,0.0,3,3 1
603,8439.30078125,6256.4775390625,5513.2861328125,443.5687561035156,9.640625,0.953125,15.484375,30.890625,9.296875,4.921875,5.765625,1.40625,9.5,155.4328155517578,55.703125,2.0,8.640625,133.390625,39.375,62.381248474121094,2.987499952316284,110.90625,5.0,24.828125,0.17578125,0.0,1.0,0.953125,0.0,3,3 1
604,8429.2626953125,6297.1435546875,5548.3740234375,442.65625,9.703125,0.96875,15.328125,30.59375,9.375,4.8125,5.703125,1.265625,9.4375,153.58438110351562,54.84375,2.0,8.703125,150.59375,49.25,59.8828125,2.8687500953674316,118.0859375,4.984375,24.859375,0.4147135317325592,0.04374999925494194,0.9375,0.96875,0.0,3,3 2
605,8344.2236328125,6210.3408203125,5473.5830078125,440.46563720703125,9.59375,0.9375,15.25,30.4375,9.265625,4.765625,5.71875,1.296875,9.390625,152.3249969482422,55.34375,1.984375,8.59375,121.625,42.875,61.17499923706055,2.9437499046325684,115.0625,4.921875,24.484375,0.22265625,0.0062500000931322575,1.0,0.9375,0.0,3,3 1
606,8178.82177734375,6137.1279296875,5404.62451171875,439.2875061035156,9.546875,0.9375,15.109375,30.15625,9.171875,4.703125,5.625,1.296875,9.359375,146.0749969482422,54.609375,1.984375,8.546875,135.6875,42.734375,55.478126525878906,2.721874952316284,122.296875,4.921875,24.609375,0.3958333432674408,0.03437500074505806,0.953125,0.9375,0.0,3,3 1
607,7882.5625,5912.30615234375,5201.85791015625,428.6312561035156,9.296875,0.90625,14.75,29.46875,8.84375,4.59375,5.515625,1.359375,9.15625,140.4265594482422,53.234375,1.953125,8.296875,140.734375,42.484375,53.16093826293945,2.609375,123.2578125,4.921875,24.484375,0.501953125,0.0625,0.921875,0.890625,0.0,3,3 4
608,8082.6923828125,6052.16552734375,5330.2333984375,440.9312438964844,9.421875,0.921875,14.78125,29.546875,8.921875,4.484375,5.671875,1.203125,9.265625,146.2781219482422,54.28125,1.984375,8.421875,155.96875,43.625,59.001564025878906,2.918750047683716,108.1171875,4.84375,24.1640625,0.353515625,0.02187500149011612,0.96875,0.90625,0.0,3,3 1
609,8193.228515625,6045.79541015625,5326.28955078125,421.7093811035156,9.40625,0.90625,15.0625,30.046875,9.15625,4.578125,5.6875,1.203125,9.421875,151.97030639648438,53.765625,1.96875,8.40625,119.609375,33.9375,62.943748474121094,2.96875,95.59375,4.921875,24.359375,0.2265625,0.01875000074505806,0.984375,0.90625,0.0,3,3 1
610,7914.544921875,5884.96533203125,5180.1494140625,421.65936279296875,9.234375,0.890625,14.578125,29.125,8.953125,4.40625,5.515625,1.109375,9.140625,146.93124389648438,53.203125,2.0,8.234375,113.390625,30.515625,58.748435974121094,2.809375047683716,102.1953125,4.765625,23.75,0.1725260466337204,0.0052083334885537624,1.03125,0.890625,0.0,3,3 1
611,8321.8515625,6163.4921875,5426.9736328125,428.375,9.515625,0.96875,15.078125,30.125,9.125,4.671875,5.6875,1.265625,9.375,153.18905639648438,53.859375,2.0,8.515625,124.78125,33.4375,62.52656173706055,2.96875,102.9921875,4.921875,24.546875,0.322265625,0.04062500223517418,0.953125,0.9375,0.0,3,3 1
612,8329.6923828125,6137.8076171875,5410.28125,424.4781188964844,9.484375,0.921875,15.296875,30.5625,9.34375,4.78125,5.703125,1.234375,9.5,153.52969360351562,54.53125,1.96875,8.484375,118.328125,32.8125,65.015625,3.028125047683716,95.859375,4.921875,24.609375,0.27734375,0.03437500074505806,0.96875,0.921875,0.0,3,3 1
613,8434.884765625,6257.5771484375,5517.27978515625,425.796875,9.609375,0.953125,15.375,30.734375,9.390625,4.8125,5.71875,1.265625,9.546875,153.9453125,55.390625,2.0,8.609375,115.71875,28.375,63.595314025878906,2.981250047683716,106.3984375,4.828125,24.21875,0.349609375,0.03750000149011612,0.953125,0.9375,0.0,3,3 4
614,8378.546875,6207.2802734375,5472.341796875,419.25311279296875,9.5625,0.9375,15.375,30.71875,9.390625,4.796875,5.765625,1.203125,9.5625,154.78125,54.5,1.984375,8.5625,129.421875,30.546875,64.94844055175781,3.046875,96.1953125,4.859375,24.5,0.279296875,0.02812499925494194,0.984375,0.921875,0.0,3,3 1
615,8444.806640625,6283.6279296875,5540.19775390625,418.9375,9.671875,0.953125,15.203125,30.328125,9.265625,4.65625,5.8125,1.078125,9.515625,153.57656860351562,55.96875,2.0,8.671875,120.65625,29.828125,63.16875076293945,3.0374999046325684,117.59375,5.0,24.9453125,0.146484375,0.0,1.0,0.953125,0.0,3,3 2
616,7689.353515625,5768.85595703125,5078.6591796875,409.7718811035156,9.09375,0.859375,14.453125,28.859375,8.859375,4.34375,5.453125,1.125,9.078125,143.7375030517578,53.078125,2.0,8.09375,120.734375,28.703125,57.68437576293945,2.825000047683716,100.328125,4.671875,23.375,0.388671875,0.01328125037252903,1.015625,0.859375,0.0,3,3 1
617,8283.7353515625,6211.02783203125,5474.6611328125,433.23748779296875,9.59375,0.9375,15.4375,30.859375,9.453125,4.78125,5.828125,1.171875,9.625,149.2734375,55.703125,2.0,8.59375,138.140625,29.359375,58.478126525878906,2.890625,121.359375,4.84375,24.21875,0.41015625,0.0,1.0,0.9375,0.0,3,3 1
618,8022.142578125,6044.9345703125,5322.3779296875,434.3656311035156,9.4375,0.921875,14.921875,29.765625,9.09375,4.515625,5.65625,1.15625,9.34375,144.0671844482422,55.046875,2.0,8.4375,149.859375,30.984375,55.375,2.731250047683716,117.5,4.921875,24.4921875,0.296875,0.015625,0.96875,0.921875,0.0,3,3 2
619,8159.14794921875,6110.05615234375,5386.0732421875,430.0874938964844,9.484375,0.90625,15.046875,30.03125,9.1875,4.796875,5.609375,1.21875,9.21875,149.5812530517578,55.421875,2.0,8.484375,164.875,36.171875,61.78437423706055,3.0406250953674316,106.703125,4.890625,24.5390625,0.3190104067325592,0.0,1.0,0.90625,0.0,3,3 1
620,7846.04443359375,5891.73681640625,5187.2080078125,425.7406311035156,9.1875,0.90625,14.703125,29.375,8.96875,4.59375,5.453125,1.28125,9.078125,144.99844360351562,52.109375,2.265625,8.1875,155.34375,33.109375,58.689064025878906,2.893749952316284,98.7421875,4.59375,23.046875,0.3828125,0.00937500037252903,1.078125,0.890625,0.0,3,3 1
621,8701.26171875,6418.80859375,5664.11328125,432.60626220703125,9.78125,0.96875,15.46875,30.921875,9.5,4.84375,5.78125,1.203125,9.59375,160.5812530517578,55.53125,2.0,8.78125,146.6875,34.265625,69.8765640258789,3.2562499046325684,92.8046875,4.875,24.546875,0.0911458358168602,0.0,1.0,0.96875,0.0,3,3 1
622,8592.2841796875,6366.21533203125,5613.87744140625,428.5562438964844,9.75,0.96875,15.59375,31.171875,9.484375,4.921875,5.828125,1.28125,9.65625,157.18594360351562,55.265625,2.0,8.75,156.21875,34.90625,66.2437515258789,3.096874952316284,96.90625,4.96875,24.796875,0.087890625,0.0,1.015625,0.96875,0.0,3,3 1
623,8817.88671875,6528.76123046875,5762.494140625,449.0718688964844,9.90625,0.984375,15.703125,31.390625,9.65625,4.96875,5.828125,1.28125,9.65625,163.9640655517578,54.328125,2.0,8.90625,156.921875,42.140625,68.7874984741211,3.234375,108.875,4.921875,24.3671875,0.1529947966337204,0.0,1.015625,0.984375,0.0,3,3 4
624,8627.2451171875,6470.0419921875,5704.8671875,436.88751220703125,9.875,1.0,15.90625,31.8125,9.78125,5.109375,5.84375,1.28125,9.796875,154.19686889648438,53.28125,2.0,8.875,154.453125,44.046875,60.439064025878906,2.950000047683716,136.5546875,5.0,24.9375,0.388671875,0.02500000037252903,0.96875,1.0,0.0,3,3 1
